3 0.0014, 0.0208516, 0.0340807, 0.0544391
6 0.00106667, 0.038958, 0.0663887, 0.101594
9 0.00126667, 0.0177639, 0.0287696, 0.045672
12 0.0012, 0.0217496, 0.0360044, 0.0575157
15 0.00133333, 0.0342002, 0.0575854, 0.0919904
18 0.0012, 0.00875138, 0.0132306, 0.0211354
21 0.00126667, 0.0296451, 0.0497213, 0.0794278
24 0.0012, 0.0132226, 0.0210645, 0.0336497
27 0.0012, 0.0151358, 0.0244167, 0.0390047
30 0.00113333, 0.0212416, 0.0352313, 0.0562807
33 0.00106667, 0.0110726, 0.0175311, 0.0269504
36 0.00126667, 0.0192118, 0.0314412, 0.0502226
39 0.00113333, 0.0204711, 0.0338814, 0.0541242
42 0.0012, 0.0224425, 0.0372185, 0.0594551
45 0.00106667, 0.0129651, 0.0208471, 0.0333024
48 0.0014, 0.0245971, 0.0406432, 0.0649259
51 0.00133333, 0.0142177, 0.0225745, 0.0360619
54 6.66667e-05, 0.00432757, 0.00746544, 0.0119258
57 0, 0, 0, 0
60 0, 0, 0, 0
