3 0.00133333, 0.019194, 0.0312932, 0.0499862
6 0.001, 0.0177627, 0.0293695, 0.0469166
9 0.0012, 0.0149618, 0.0241104, 0.0385127
12 0.0012, 0.0297077, 0.0499478, 0.0797896
15 0.00133333, 0.0172704, 0.0279229, 0.0445881
18 0.00113333, 0.00888811, 0.0133796, 0.0209293
21 0.0012, 0.0181109, 0.0296292, 0.047321
24 0.0012, 0.0156857, 0.0253801, 0.0405437
27 0.0012, 0.0424715, 0.0723109, 0.115514
30 0.00106667, 0.0185774, 0.0306802, 0.0490104
33 0.00113333, 0.012956, 0.0207142, 0.0330901
36 0.00113333, 0.0149209, 0.024157, 0.0385898
39 0.00113333, 0.0283742, 0.0477268, 0.0762354
42 0.00113333, 0.0154122, 0.0250177, 0.0399648
45 0.00126667, 0.0288229, 0.0482807, 0.0771266
48 0.00106667, 0.0285747, 0.0481962, 0.0769915
51 0.00133333, 0.0403847, 0.0684211, 0.1093
54 0.000733333, 0.00389109, 0.00553264, 0.00883818
57 0, 0, 0, 0
60 0, 0, 0, 0
