3 0.00126667, 0.0183844, 0.0299916, 0.0479105
6 0.001, 0.0128881, 0.0208276, 0.0332651
9 0.00126667, 0.0136943, 0.0217742, 0.0347799
12 0.00106667, 0.00653069, 0.0095734, 0.0152861
15 0.00146667, 0.0246414, 0.0406039, 0.0648632
18 0.00113333, 0.0114305, 0.0180415, 0.0288206
21 0.0012, 0.0221322, 0.0366697, 0.0585674
24 0.00106667, 0.0344886, 0.0585578, 0.0762143
27 0.0012, 0.0127779, 0.0202853, 0.032398
30 0.00113333, 0.0405277, 0.0690208, 0.110255
33 0.00113333, 0.0373631, 0.0634774, 0.0667436
36 0.00113333, 0.0147899, 0.0239275, 0.0382232
39 0.00106667, 0.0295589, 0.0499206, 0.0797462
42 0.00113333, 0.0168997, 0.0276239, 0.0441282
45 0.00113333, 0.0121958, 0.0193798, 0.0309353
48 0.00113333, 0.0122389, 0.0194579, 0.0310832
51 0.00126667, 0.0258031, 0.0429897, 0.0686744
54 0.001, 0.0301403, 0.0510561, 0.0642271
57 0, 0, 0, 0
60 0, 0, 0, 0
