3 0.00126667, 0.00427446, 0.0052699, 0.00841493
6 0.00106667, 0.0237415, 0.0397281, 0.0634641
9 0.00126667, 0.0235313, 0.0390093, 0.0623159
12 0.00113333, 0.00843823, 0.0127988, 0.0204455
15 0.0014, 0.0141293, 0.0223027, 0.0356242
18 0.00113333, 0.0353705, 0.0599863, 0.0958257
21 0.0012, 0.0209032, 0.0345216, 0.0551399
24 0.00113333, 0.00487886, 0.00656246, 0.0104762
27 0.00126667, 0.0483021, 0.0824098, 0.131646
30 0.00113333, 0.0155518, 0.025261, 0.0403507
33 0.00106667, 0.00447953, 0.0059796, 0.00954512
36 0.0012, 0.0277014, 0.0464325, 0.0741706
39 0.00113333, 0.00327757, 0.00375429, 0.00598124
42 0.0012, 0.0183488, 0.0300434, 0.0479841
45 0.00113333, 0.00883123, 0.0134873, 0.0215384
48 0.00113333, 0.0171824, 0.0281192, 0.0449194
51 0.00126667, 0.0178949, 0.0291339, 0.0349085
54 0.000666667, 0.0102571, 0.0168033, 0.0268426
57 0, 0, 0, 0
60 0, 0, 0, 0
