3 0.0006, 0.00601748, 0.00949186, 0.0151629
6 0.000533333, 0.00120384, 0.00117478, 0.00187667
9 0.0006, 0.00087751, 0.00048622, 0.000776718
12 0.000533333, 0.00356871, 0.00531822, 0.00849565
15 0.000733333, 0.0153449, 0.0256005, 0.0408959
18 0.000533333, 0.00173473, 0.00210494, 0.00336256
21 0.0006, 0.00629499, 0.00997808, 0.0159396
24 0.000533333, 0.00724357, 0.0117569, 0.0187811
27 0.000666667, 0.00111827, 0.00079124, 0.00126398
30 0.000533333, 0.00220874, 0.00293544, 0.00468925
33 0.000533333, 0.00382726, 0.00577122, 0.0092193
36 0.000533333, 0.00107801, 0.00095432, 0.00152449
39 0.0006, 0.000906813, 0.00053756, 0.000858731
42 0.000533333, 0.0109253, 0.0182076, 0.0290859
45 0.0006, 0.0013067, 0.0012382, 0.00197445
48 0.000466667, 0.000720046, 0.00044394, 0.000709177
51 0.000733333, 0.0110908, 0.0181472, 0.0289894
54 0.000533333, 0.0100635, 0.0166976, 0.0266737
57 0, 0, 0, 0
60 0, 0, 0, 0
