3 0.0006, 0.0103732, 0.0171234, 0.027354
6 0.000533333, 0.00750384, 0.0122129, 0.0108448
9 0.0006, 0.00226506, 0.00291732, 0.00466031
12 0.000533333, 0.00976357, 0.0161721, 0.0171695
15 0.000666667, 0.0129409, 0.0215054, 0.0170245
18 0.0006, 0.00287696, 0.00398942, 0.00637294
21 0.000533333, 0.00112972, 0.00104492, 0.00166922
24 0.0006, 0.00547798, 0.0085466, 0.0136529
27 0.0006, 0.00178588, 0.00207776, 0.00331914
30 0.000533333, 0.00442537, 0.00681916, 0.0108933
33 0.000533333, 0.00312573, 0.00454208, 0.0072558
36 0.000533333, 0.00540959, 0.00854358, 0.013648
39 0.000533333, 0.00114006, 0.00106304, 0.00169817
42 0.0006, 0.00162731, 0.00179992, 0.00287177
45 0.000533333, 0.00102458, 0.0008607, 0.00137493
48 0.000533333, 0.0164617, 0.0279078, 0.0445817
51 0.000666667, 0.0157608, 0.0264461, 0.0422467
54 0.0006, 0.00614331, 0.00971232, 0.0155115
57 6.66667e-05, 0.00290727, 0.00497696, 0.0079505
60 0, 0, 0, 0
