3 0.0006, 0.00874088, 0.0142635, 0.0227853
6 0.000466667, 0.001132, 0.00116572, 0.00186219
9 0.0006, 0.00176865, 0.00204756, 0.0032709
12 0.000533333, 0.0104065, 0.0172986, 0.0276338
15 0.000666667, 0.00624273, 0.0097697, 0.00694195
18 0.0006, 0.00584684, 0.00919288, 0.0146853
21 0.0006, 0.00855645, 0.0139403, 0.0222656
24 0.000533333, 0.00379279, 0.00571082, 0.00909459
27 0.0006, 0.00468164, 0.00715136, 0.011424
30 0.000533333, 0.0107392, 0.0178814, 0.0285649
33 0.0006, 0.00861505, 0.014043, 0.0137684
36 0.000466667, 0.00114924, 0.00119592, 0.00190691
39 0.0006, 0.0103491, 0.0170811, 0.0272864
42 0.000533333, 0.00121246, 0.00118988, 0.00190079
45 0.000533333, 0.00553024, 0.00875498, 0.0139857
48 0.000533333, 0.00505279, 0.00791844, 0.00398463
51 0.000666667, 0.00403299, 0.00589806, 0.00942192
54 0.0006, 0.00523322, 0.00811776, 0.0129678
57 0.000133333, 0.00071938, 0.0010268, 0.00164027
60 0, 0, 0, 0
