3 0.0006, 0.00565551, 0.00885766, 0.0141498
6 0.000533333, 0.00246039, 0.00337636, 0.0053936
9 0.000666667, 0.00213351, 0.00257002, 0.00410551
12 0.000533333, 0.00467186, 0.00725102, 0.0115832
15 0.000666667, 0.00548604, 0.00844392, 0.0134888
18 0.000533333, 0.00175714, 0.0021442, 0.00341822
21 0.0006, 0.00908906, 0.0148735, 0.0237598
24 0.000533333, 0.00196225, 0.00250358, 0.00399937
27 0.000666667, 0.00557739, 0.00860398, 0.0137445
30 0.000533333, 0.00178989, 0.00220158, 0.00351694
33 0.000533333, 0.00200534, 0.00257908, 0.00411998
36 0.000533333, 0.00246901, 0.00339146, 0.00541773
39 0.0006, 0.00119294, 0.00103888, 0.00165957
42 0.000533333, 0.00191744, 0.00242506, 0.00387394
45 0.000533333, 0.00117109, 0.0011174, 0.001785
48 0.000533333, 0.00957224, 0.0158369, 0.016634
51 0.000733333, 0.00735738, 0.0116059, 0.0185399
54 0.000533333, 0.00676439, 0.0109173, 0.0174364
57 0, 0, 0, 0
60 0, 0, 0, 0
