30 0.353128, 0.369835, 0.0292723, 0.0467613
60 0.287433, 0.301032, 0.0238266, 0.0380621
90 0.396291, 0.415042, 0.0328528, 0.052481
120 0.412167, 0.431671, 0.0341719, 0.0545883
150 0.652911, 0.683811, 0.0541377, 0.0864829
180 0.339995, 0.356082, 0.0281851, 0.0450245
210 0.487395, 0.510459, 0.04041, 0.0645534
240 0.429351, 0.449668, 0.0355973, 0.0568654
270 0.432284, 0.452739, 0.0358389, 0.0572513
300 0.47333, 0.49573, 0.0392455, 0.0626932
330 0.586226, 0.61397, 0.0486099, 0.0776525
360 0.362298, 0.379441, 0.0300357, 0.0479809
390 0.352519, 0.369198, 0.0292239, 0.0466841
420 0.453635, 0.475102, 0.0376123, 0.0600842
450 0.521167, 0.545831, 0.0432126, 0.0690304
480 0.381469, 0.399519, 0.0316254, 0.0505204
510 0.497551, 0.521095, 0.0412508, 0.0658965
540 0.542435, 0.568105, 0.0449763, 0.0718478
570 0, 0, 0, 0
600 0, 0, 0, 0
