30 0.500172, 0.52384, 0.0414682, 0.0662439
60 0.405572, 0.424764, 0.0336259, 0.0537161
90 0.495039, 0.518465, 0.041043, 0.0655646
120 0.605171, 0.633811, 0.0501803, 0.0801611
150 0.481901, 0.504703, 0.039951, 0.0638201
180 0.473473, 0.495878, 0.0392552, 0.0627086
210 0.538591, 0.564079, 0.0446573, 0.0713384
240 0.527633, 0.552603, 0.0437489, 0.0698872
270 0.557704, 0.584096, 0.0462422, 0.0738702
300 0.333018, 0.348774, 0.0276052, 0.0440983
330 0.595022, 0.623183, 0.0493396, 0.078818
360 0.278807, 0.291995, 0.0231066, 0.0369119
390 0.356603, 0.373476, 0.0295622, 0.0472244
420 0.384279, 0.402461, 0.0318574, 0.0508909
450 0.454748, 0.476268, 0.0377041, 0.0602308
480 0.75327, 0.788921, 0.0624633, 0.0997827
510 0.620802, 0.650182, 0.0514753, 0.0822298
540 0.0517464, 0.0541954, 0.00429082, 0.00685441
570 0, 0, 0, 0
600 0, 0, 0, 0
