3 0.00133333, 0.0763473, 0.13143, 0.209955
6 0.00113333, 0.0672532, 0.115847, 0.185061
9 0.0012, 0.0487456, 0.0833037, 0.133074
12 0.0012, 0.070188, 0.120872, 0.193089
15 0.00133333, 0.0571388, 0.0977755, 0.156193
18 0.0012, 0.0925681, 0.160084, 0.255728
21 0.0012, 0.0218288, 0.0361434, 0.0577376
24 0.0012, 0.064231, 0.110435, 0.176416
27 0.00126667, 0.0526733, 0.0900685, 0.143881
30 0.00106667, 0.0495913, 0.085019, 0.122154
33 0.00113333, 0.0513403, 0.0879666, 0.140523
36 0.0012, 0.0390793, 0.0663675, 0.10602
39 0.00113333, 0.0451903, 0.0771912, 0.12331
42 0.0012, 0.0643276, 0.110604, 0.176686
45 0.00113333, 0.0589796, 0.101351, 0.161905
48 0.00113333, 0.0763955, 0.131865, 0.21065
51 0.00126667, 0.0486882, 0.0830862, 0.132727
54 0.000466667, 0.0180894, 0.0308765, 0.049324
57 0, 0, 0, 0
60 0, 0, 0, 0
