3 0.0012, 0.0583016, 0.100047, 0.159821
6 0.00106667, 0.0581269, 0.0999741, 0.159705
9 0.0012, 0.0602597, 0.103477, 0.165301
12 0.00113333, 0.0234031, 0.0388836, 0.0618287
15 0.0014, 0.0437195, 0.0740122, 0.100616
18 0.00113333, 0.0337589, 0.0571626, 0.091315
21 0.0012, 0.0359491, 0.0608832, 0.0972586
24 0.00113333, 0.0781468, 0.134934, 0.215551
27 0.0012, 0.0608802, 0.104564, 0.167038
30 0.00106667, 0.0373188, 0.0635166, 0.101465
33 0.0012, 0.0269998, 0.0452034, 0.0722106
36 0.00113333, 0.0203143, 0.0336066, 0.0536852
39 0.00106667, 0.0296106, 0.0500112, 0.079891
42 0.00113333, 0.0524848, 0.0899718, 0.143727
45 0.0012, 0.0650584, 0.111885, 0.178732
48 0.00106667, 0.0527353, 0.0905275, 0.144614
51 0.00133333, 0.0261403, 0.0434638, 0.0694318
54 0.000933333, 0.0291739, 0.0494797, 0.0790419
57 0, 0, 0, 0
60 0, 0, 0, 0
