3 0.00126667, 0.0386358, 0.0654736, 0.104592
6 0.00106667, 0.057465, 0.0988144, 0.14343
9 0.00126667, 0.0777423, 0.133991, 0.214046
12 0.0012, 0.0663546, 0.114156, 0.16503
15 0.00133333, 0.0392264, 0.0663917, 0.106058
18 0.00113333, 0.0330419, 0.0559062, 0.0893081
21 0.00126667, 0.0790937, 0.136359, 0.217828
24 0.00113333, 0.0529399, 0.0907691, 0.127671
27 0.00126667, 0.08745, 0.151, 0.241217
30 0.00113333, 0.0381991, 0.0649421, 0.103742
33 0.00113333, 0.0697491, 0.12022, 0.183128
36 0.00113333, 0.0433976, 0.0739052, 0.0959634
39 0.00113333, 0.0507749, 0.086976, 0.138941
42 0.0012, 0.0470082, 0.0802595, 0.128211
45 0.00113333, 0.0703972, 0.121356, 0.183079
48 0.00113333, 0.0717071, 0.123651, 0.197528
51 0.00133333, 0.071066, 0.122177, 0.194806
54 0.000533333, 0.0351032, 0.0605691, 0.0967568
57 0, 0, 0, 0
60 0, 0, 0, 0
