30, 0.00619946
60, 0.00494072
90, 0.00931126
120, 0.00470395
150, 0.0146603
180, 0.00606174
210, 0.00575491
240, 0.00916389
270, 0.00902376
300, 0.0084101
330, 0.0146289
360, 0.00556163
390, 0.00458557
420, 0.013044
450, 0.0103212
480, 0.00643864
510, 0.00875558
540, 0.00992251
570, 0.00283638
600, 0
