30 0.00014, 0.00621558, 0.0106449, 0.0170048
60 0.000106667, 0.00459509, 0.00786408, 0.0121166
90 0.000126667, 0.00344576, 0.00580183, 0.00923956
120 0.00012, 0.00371902, 0.00630576, 0.0100732
150 0.000133333, 0.00750097, 0.0129087, 0.0206211
180 0.00012, 0.00462084, 0.00788582, 0.0125973
210 0.000126667, 0.00445376, 0.00758141, 0.012111
240 0.00012, 0.00601632, 0.0103308, 0.0165031
270 0.00012, 0.00647137, 0.0111281, 0.0177767
300 0.000113333, 0.00368063, 0.00625019, 0.00998444
330 0.000106667, 0.00413177, 0.0070523, 0.0112658
360 0.000126667, 0.00680484, 0.0117007, 0.0186914
390 0.000113333, 0.00571732, 0.00981655, 0.0156207
420 0.00012, 0.00587291, 0.0100796, 0.0161017
450 0.000106667, 0.00314308, 0.00532003, 0.00849855
480 0.00014, 0.00875144, 0.0150879, 0.0241024
510 0.000133333, 0.00252165, 0.00418451, 0.0066846
540 6.66667e-06, 0.000432757, 0.000746544, 0.00119258
570 0, 0, 0, 0
600 0, 0, 0, 0
