30 0.000126667, 0.00386358, 0.00654736, 0.0104592
60 0.000106667, 0.0057465, 0.00988144, 0.014343
90 0.000126667, 0.00777423, 0.0133991, 0.0214046
120 0.00012, 0.00663546, 0.0114156, 0.016503
150 0.000133333, 0.00392264, 0.00663917, 0.0106058
180 0.000113333, 0.00330419, 0.00559062, 0.00893081
210 0.00012, 0.00789029, 0.0136142, 0.0217481
240 0.00012, 0.00531306, 0.00909866, 0.0128018
270 0.000126667, 0.008745, 0.0151, 0.0241217
300 0.000113333, 0.00381991, 0.00649421, 0.0103742
330 0.000113333, 0.00697491, 0.012022, 0.0183128
360 0.000113333, 0.00433976, 0.00739052, 0.00959634
390 0.000113333, 0.00507749, 0.0086976, 0.0138941
420 0.00012, 0.00470082, 0.00802595, 0.0128211
450 0.000113333, 0.00703972, 0.0121356, 0.0183079
480 0.000113333, 0.00717071, 0.0123651, 0.0197528
510 0.000133333, 0.0071066, 0.0122177, 0.0194806
540 5.33333e-05, 0.00351032, 0.00605691, 0.00967568
570 0, 0, 0, 0
600 0, 0, 0, 0
