30 0.00012, 0.00632244, 0.0108672, 0.0173599
60 0.0001, 0.0042892, 0.00733981, 0.0117251
90 0.000113333, 0.00493822, 0.00845358, 0.0135043
120 0.000113333, 0.00701765, 0.0120969, 0.0193243
150 0.000133333, 0.00516092, 0.00880874, 0.0140716
180 0.000106667, 0.00545831, 0.0093765, 0.0135363
210 0.00012, 0.00382381, 0.00648938, 0.0103665
240 0.000113333, 0.00291119, 0.00490206, 0.00783086
270 0.00012, 0.00650032, 0.0111788, 0.0178578
300 0.0001, 0.00392516, 0.00670198, 0.00945019
330 0.00012, 0.00382519, 0.00649179, 0.0103704
360 0.0001, 0.00435263, 0.00745094, 0.0119026
390 0.00012, 0.00544406, 0.00932818, 0.0149014
420 0.0001, 0.00866869, 0.015013, 0.0239827
450 0.000113333, 0.00526779, 0.00903101, 0.0144267
480 0.000106667, 0.00444617, 0.00760315, 0.0121457
510 0.00012, 0.00534478, 0.00915422, 0.0146235
540 0.00012, 0.00645206, 0.0110943, 0.0177227
570 4e-05, 0.00279373, 0.00482475, 0.00770735
600 0, 0, 0, 0
