30 0.00012, 0.0069209, 0.0119157, 0.0190349
60 0.000106667, 0.00433586, 0.00740987, 0.011837
90 0.00012, 0.00572399, 0.00981862, 0.0156849
120 0.000106667, 0.00357744, 0.00608107, 0.00971428
150 0.000133333, 0.00502027, 0.0085623, 0.0136779
180 0.000113333, 0.00151985, 0.00246432, 0.00393666
210 0.000126667, 0.00697721, 0.0120027, 0.0191738
240 0.000106667, 0.00434551, 0.00742678, 0.011864
270 0.00012, 0.00670716, 0.0115412, 0.0184367
300 0.000113333, 0.00521539, 0.0089392, 0.0125471
330 0.000113333, 0.00282294, 0.00474744, 0.00758385
360 0.000106667, 0.00232399, 0.00388493, 0.00620602
390 0.000113333, 0.00847932, 0.0146579, 0.0234154
420 0.000106667, 0.00468748, 0.00802595, 0.0128211
450 0.00012, 0.00414924, 0.00705955, 0.0112774
480 0.000106667, 0.00260805, 0.0043567, 0.00690459
510 0.000133333, 0.00604482, 0.0103574, 0.0165455
540 0.000113333, 0.0055615, 0.00954562, 0.0141706
570 0, 0, 0, 0
600 0, 0, 0, 0
