30 0.00012, 0.00680921, 0.01172, 0.0187223
60 0.000106667, 0.00543762, 0.00934026, 0.013549
90 0.00012, 0.00328465, 0.00554472, 0.00885748
120 0.000106667, 0.0050267, 0.00862029, 0.0137706
150 0.000133333, 0.00788432, 0.0135803, 0.0216941
180 0.000113333, 0.0069294, 0.0119423, 0.0190773
210 0.000126667, 0.00648493, 0.0111215, 0.0177265
240 0.000106667, 0.00712957, 0.0123047, 0.0192103
270 0.00012, 0.00705328, 0.0121207, 0.0176483
300 0.000113333, 0.00420601, 0.00715721, 0.0114047
330 0.000113333, 0.00302564, 0.00510259, 0.00815119
360 0.000106667, 0.00571893, 0.00983312, 0.015708
390 0.000106667, 0.00208681, 0.00346938, 0.00554219
420 0.000113333, 0.0039054, 0.006644, 0.0106135
450 0.000113333, 0.00523331, 0.00897061, 0.0143302
480 0.000106667, 0.00238604, 0.00399365, 0.0063797
510 0.000133333, 0.00962039, 0.0166221, 0.0265531
540 0.00012, 0.00754418, 0.0130077, 0.0207794
570 0, 0, 0, 0
600 0, 0, 0, 0
