3 6.02873, 6.29036, 0.4584, 0.73184
6 4.91773, 5.13468, 0.3801, 0.607042
9 8.93205, 9.31936, 0.678597, 1.0839
12 4.04167, 4.21886, 0.310447, 0.49592
15 8.83888, 9.22205, 0.671345, 1.07196
18 5.26422, 5.49534, 0.40494, 0.646456
21 8.39087, 8.75338, 0.635034, 1.01425
24 6.54777, 6.831, 0.496337, 0.792742
27 7.55396, 7.88269, 0.575971, 0.919838
30 7.35041, 7.66788, 0.556236, 0.88847
33 4.73239, 4.93864, 0.361364, 0.577015
36 5.21577, 5.44172, 0.39588, 0.63224
39 4.66014, 4.8626, 0.354718, 0.566533
42 3.15939, 3.29936, 0.245227, 0.391577
45 3.98009, 4.15763, 0.311057, 0.496577
48 6.9918, 7.29362, 0.528811, 0.844237
51 11.2478, 11.7318, 0.84801, 1.35461
54 7.9646, 8.30924, 0.603837, 0.9645
57 0, 0, 0, 0
