30 2.09642, 2.18519, 0.155532, 0.248457
60 1.85464, 1.93318, 0.137596, 0.219804
90 2.02282, 2.10847, 0.150072, 0.239735
120 1.70595, 1.77819, 0.12656, 0.202174
150 2.23073, 2.32519, 0.165496, 0.264373
180 1.78513, 1.86072, 0.132435, 0.211561
210 1.70312, 1.77523, 0.126347, 0.201835
240 2.11303, 2.20251, 0.156769, 0.250433
270 2.75551, 2.8722, 0.204442, 0.326588
300 1.33569, 1.39224, 0.099085, 0.158284
330 1.40565, 1.46517, 0.104275, 0.166575
360 1.70812, 1.78045, 0.126724, 0.202437
390 1.36022, 1.41781, 0.100902, 0.161187
420 1.84422, 1.92232, 0.136823, 0.218569
450 1.80649, 1.88298, 0.13402, 0.214092
480 1.88982, 1.96984, 0.140205, 0.223973
510 2.45405, 2.55797, 0.18207, 0.290849
540 2.15606, 2.24735, 0.159959, 0.255528
570 0.833241, 0.868525, 0.0618206, 0.098756
600 0, 0, 0, 0
