3 0.0006, 0.00942517, 0.0154624, 0.0247006
6 0.000533333, 0.0139848, 0.0235681, 0.0376491
9 0.0006, 0.0139619, 0.023411, 0.0287335
12 0.000533333, 0.00227079, 0.00304416, 0.00486293
15 0.000666667, 0.00595488, 0.00926536, 0.0148011
18 0.000533333, 0.00526997, 0.00829896, 0.0132573
21 0.0006, 0.00639841, 0.0101593, 0.0162291
24 0.000533333, 0.0155706, 0.0263465, 0.0370636
27 0.0006, 0.0335427, 0.0577182, 0.0748731
30 0.000533333, 0.00852425, 0.0140007, 0.0223656
33 0.0006, 0.00295108, 0.00411928, 0.00658039
36 0.000533333, 0.0159498, 0.0270109, 0.0362904
39 0.000533333, 0.00222942, 0.00297168, 0.00474714
42 0.000533333, 0.0102066, 0.0169482, 0.0270742
45 0.000533333, 0.00810368, 0.0132638, 0.0211885
48 0.000533333, 0.00842773, 0.0138316, 0.0220954
51 0.000666667, 0.00793365, 0.0127323, 0.0203394
54 0.0006, 0.0079635, 0.0129014, 0.0206096
57 0.000133333, 0.00711763, 0.012237, 0.0195482
60 0, 0, 0, 0
