3 0.0006, 0.0143342, 0.0240634, 0.0384403
6 0.000533333, 0.0136401, 0.0229641, 0.0366842
9 0.0006, 0.0139619, 0.023411, 0.0373982
12 0.000533333, 0.010634, 0.0176972, 0.0282706
15 0.000666667, 0.0147387, 0.0246553, 0.0325556
18 0.0006, 0.0135344, 0.0226621, 0.0362018
21 0.000533333, 0.0193213, 0.032918, 0.0525852
24 0.0006, 0.00533664, 0.00829896, 0.00639884
27 0.0006, 0.0136033, 0.0227829, 0.0363948
30 0.000533333, 0.015874, 0.026878, 0.0429366
33 0.000533333, 0.0149432, 0.0252472, 0.0403314
36 0.000533333, 0.0135367, 0.0227829, 0.0255003
39 0.000533333, 0.00760037, 0.012382, 0.0197798
42 0.0006, 0.00561242, 0.00877179, 0.0139906
45 0.000533333, 0.0111787, 0.0186515, 0.0297951
48 0.000533333, 0.0227273, 0.0388855, 0.0621181
51 0.000666667, 0.0263838, 0.0450584, 0.0719791
54 0.0006, 0.0110178, 0.0182529, 0.0291583
57 6.66667e-05, 0.00290727, 0.00497696, 0.0079505
60 0, 0, 0, 0
