3 0.0006, 0.0272961, 0.0467738, 0.0747193
6 0.000466667, 0.00421737, 0.00657152, 0.0104977
9 0.0006, 0.0118866, 0.019775, 0.0315897
12 0.0006, 0.0116453, 0.0193522, 0.0309143
15 0.000666667, 0.0117671, 0.0194488, 0.0252546
18 0.000533333, 0.00935851, 0.0154624, 0.0160358
21 0.0006, 0.00907355, 0.0148463, 0.0237164
24 0.000533333, 0.00313262, 0.00455416, 0.00727509
27 0.0006, 0.0175333, 0.0296685, 0.0473943
30 0.000533333, 0.0186939, 0.0318187, 0.0386505
33 0.0006, 0.0218632, 0.0372547, 0.059513
36 0.000466667, 0.0143112, 0.0242566, 0.0300843
39 0.0006, 0.0266205, 0.0455899, 0.0728281
42 0.000533333, 0.0191972, 0.0327006, 0.0435731
45 0.000533333, 0.0212656, 0.0363246, 0.0493623
48 0.000533333, 0.0166669, 0.0282672, 0.0451558
51 0.000666667, 0.0124014, 0.0205602, 0.0306144
54 0.0006, 0.00768082, 0.0124062, 0.0198184
57 0.000133333, 0.000160912, 4.832e-05, 7.71893e-05
60 0, 0, 0, 0
