3 0.0006, 0.00750156, 0.0120921, 0.0193166
6 0.000533333, 0.0120612, 0.0201978, 0.0322651
9 0.0006, 0.0256897, 0.0439591, 0.0633646
12 0.0006, 0.0120451, 0.0200528, 0.0320336
15 0.0006, 0.00484711, 0.00744128, 0.0118872
18 0.000666667, 0.00854727, 0.0138074, 0.0175975
21 0.0006, 0.0140377, 0.0235439, 0.0289457
24 0.000466667, 0.0119739, 0.0201615, 0.0322072
27 0.000666667, 0.0173518, 0.0292336, 0.0380348
30 0.000533333, 0.0171288, 0.0290766, 0.0377839
33 0.000533333, 0.0126748, 0.0212729, 0.0339826
36 0.000533333, 0.0155568, 0.0263223, 0.0349082
39 0.0006, 0.00781182, 0.0126357, 0.020185
42 0.000533333, 0.0135022, 0.0227225, 0.0362983
45 0.0006, 0.01834, 0.0310818, 0.0428218
48 0.000533333, 0.013054, 0.0219373, 0.035044
51 0.000666667, 0.0166209, 0.0279531, 0.044654
54 0.000533333, 0.0100066, 0.0165979, 0.0265145
57 0, 0, 0, 0
60 0, 0, 0, 0
