3 0.0006, 0.00994917, 0.0163805, 0.0261672
6 0.000533333, 0.0214931, 0.0367232, 0.0586639
9 0.0006, 0.0163612, 0.0276149, 0.0331205
12 0.000533333, 0.00330499, 0.00485616, 0.00775753
15 0.000666667, 0.0124014, 0.0205602, 0.0328441
18 0.0006, 0.0123071, 0.0205118, 0.0327669
21 0.0006, 0.00753603, 0.0121525, 0.0194131
24 0.000533333, 0.0105099, 0.0174798, 0.0278527
27 0.0006, 0.0167887, 0.0283638, 0.0453101
30 0.000533333, 0.0100962, 0.016755, 0.0267654
33 0.0006, 0.0370107, 0.0637945, 0.089847
36 0.000466667, 0.0205853, 0.0352494, 0.0408146
39 0.0006, 0.013431, 0.0224809, 0.0359123
42 0.000533333, 0.0215483, 0.0368198, 0.0519881
45 0.0006, 0.0101974, 0.0168154, 0.0246322
48 0.000466667, 0.0184273, 0.0314684, 0.0416048
51 0.000666667, 0.0201993, 0.0342226, 0.0460046
54 0.000666667, 0.0145318, 0.0242929, 0.0388069
57 0, 0, 0, 0
60 0, 0, 0, 0
