3 0.0006, 0.0168163, 0.0284122, 0.0453873
6 0.000533333, 0.0188249, 0.0320482, 0.0511958
9 0.0006, 0.0235455, 0.0402022, 0.0555568
12 0.000533333, 0.0164807, 0.027941, 0.0446347
15 0.000666667, 0.0105329, 0.0172191, 0.0273636
18 0.0006, 0.00914249, 0.0149671, 0.0239094
21 0.0006, 0.0110868, 0.0183737, 0.0293512
24 0.000533333, 0.0107168, 0.0178422, 0.0285022
27 0.0006, 0.0204084, 0.0347058, 0.0554412
30 0.0006, 0.00997675, 0.0164288, 0.0262444
33 0.000533333, 0.00984113, 0.016308, 0.0260514
36 0.000533333, 0.0103031, 0.0171174, 0.0273443
39 0.0006, 0.0355215, 0.0611852, 0.0717467
42 0.000533333, 0.0176873, 0.030055, 0.0480118
45 0.000533333, 0.00540786, 0.00854056, 0.00825243
48 0.000533333, 0.00818641, 0.0134088, 0.02142
51 0.000666667, 0.0108984, 0.0179267, 0.0286372
54 0.0006, 0.0217115, 0.036989, 0.0588909
57 0, 0, 0, 0
60 0, 0, 0, 0
