3 0.0006, 0.0215943, 0.0367836, 0.0500956
6 0.000466667, 0.01367, 0.0231332, 0.0369544
9 0.0006, 0.0181952, 0.0308282, 0.0434327
12 0.000533333, 0.00969635, 0.0160543, 0.0202554
15 0.000666667, 0.0156005, 0.0261653, 0.041798
18 0.0006, 0.0178918, 0.0302966, 0.0415393
21 0.0006, 0.0250554, 0.0428478, 0.0684476
24 0.000533333, 0.00350493, 0.00520648, 0.00831715
27 0.0006, 0.00572274, 0.00897544, 0.0143379
30 0.000533333, 0.00185711, 0.00231936, 0.00370509
33 0.000533333, 0.00818641, 0.0134088, 0.02142
36 0.000533333, 0.00916546, 0.0151242, 0.0241603
39 0.0006, 0.0167266, 0.0282551, 0.0451365
42 0.000466667, 0.0186617, 0.0318791, 0.0509257
45 0.0006, 0.0118245, 0.0196662, 0.0314161
48 0.000533333, 0.00520102, 0.00817816, 0.0130643
51 0.0006, 0.00814966, 0.0132276, 0.0211306
54 0.0006, 0.00643289, 0.0102197, 0.0163255
57 0.0002, 0.000861888, 0.00115968, 0.00185254
60 0, 0, 0, 0
