3 22.1092, 23.0455, 1.64028, 2.62028
6 19.1051, 19.914, 1.41741, 2.26426
9 23.4105, 24.4017, 1.73681, 2.77449
12 20.9054, 21.7906, 1.55098, 2.47762
15 17.6947, 18.444, 1.31266, 2.09693
18 18.4832, 19.2658, 1.37124, 2.1905
21 20.711, 21.588, 1.53652, 2.45452
24 22.1122, 23.0485, 1.64051, 2.62066
27 26.6475, 27.7759, 1.97706, 3.15828
30 11.9191, 12.4237, 0.884159, 1.41241
33 16.5478, 17.2485, 1.22762, 1.96107
36 14.9461, 15.579, 1.10875, 1.77119
39 18.3995, 19.1786, 1.36504, 2.1806
42 18.4272, 19.2075, 1.36707, 2.18384
45 22.1048, 23.0408, 1.63998, 2.61981
48 23.484, 24.4784, 1.74232, 2.78329
51 21.7837, 22.7061, 1.61611, 2.58167
54 11.8183, 12.3188, 0.876815, 1.40068
57 0, 0, 0, 0
