3 21.2012, 22.0989, 1.57282, 2.51251
6 23.9989, 25.0151, 1.78045, 2.84421
9 23.1332, 24.1127, 1.71618, 2.74152
12 24.4964, 25.5336, 1.81732, 2.90309
15 30.3669, 31.6528, 2.25297, 3.59903
18 16.1073, 16.7893, 1.19486, 1.90874
21 31.3279, 32.6545, 2.32425, 3.7129
24 21.9825, 22.9132, 1.63084, 2.6052
27 19.5805, 20.4096, 1.45258, 2.32044
30 27.8443, 29.0233, 2.06579, 3.30003
33 19.4753, 20.2999, 1.44477, 2.30796
36 23.5765, 24.5748, 1.74909, 2.7941
39 26.7813, 27.9153, 1.98687, 3.17395
42 17.1575, 17.8839, 1.2728, 2.03324
45 0, 0, 0, 0
48 0, 0, 0, 0
51 0, 0, 0, 0
54 0, 0, 0, 0
57 0, 0, 0, 0
