3 95.7841, 96.899, 1.95318, 3.10103
6 95.759, 96.8896, 1.98091, 3.11037
9 95.7584, 96.8865, 1.97616, 3.11371
12 95.7926, 96.906, 1.95071, 3.09406
15 95.9989, 97.0609, 1.86135, 2.93872
18 95.7996, 96.922, 1.96642, 3.07809
21 95.6549, 96.8035, 2.01258, 3.19637
24 95.5841, 96.7686, 2.07515, 3.23147
27 95.7857, 96.9091, 1.96774, 3.0912
30 95.8349, 96.9429, 1.94172, 3.05684
33 96.1275, 97.1526, 1.79608, 2.84737
36 95.8553, 96.9497, 1.91769, 3.05022
39 95.9364, 97.0097, 1.88042, 2.99034
42 95.7439, 96.8756, 1.98258, 3.1245
45 95.6949, 96.8376, 2.00192, 3.16247
48 95.8511, 96.9511, 1.92738, 3.04882
51 95.8481, 96.9522, 1.93441, 3.0478
54 95.3895, 96.6239, 2.16231, 3.37636
57 95.9008, 96.9983, 1.92276, 3.00174
60 96.0834, 97.1204, 1.81703, 2.87951
63 96.1292, 97.1507, 1.78975, 2.84933
66 95.7142, 96.8483, 1.9872, 3.15157
69 58.517, 59.1492, 1.10788, 1.75921
72 0, 0, 0, 0
