30 6e-05, 0.000837029, 0.00136142, 0.00217481
60 4.66667e-05, 0.000696144, 0.00113794, 0.00181781
90 6e-05, 0.00257793, 0.00441162, 0.00531443
120 6e-05, 0.00175609, 0.00297168, 0.00388067
150 6.66667e-05, 0.00142423, 0.00237855, 0.00379964
180 5.33333e-05, 0.00050976, 0.000799696, 0.00115048
210 6e-05, 0.00206773, 0.0035177, 0.00561938
240 5.33333e-05, 0.00134057, 0.00225534, 0.00360281
270 6e-05, 0.000466096, 0.000711512, 0.00113661
300 5.33333e-05, 0.000224321, 0.000299584, 0.000478574
330 6e-05, 0.000273045, 0.000373272, 0.000596288
360 4.66667e-05, 0.000695455, 0.00113673, 0.00181588
390 6e-05, 0.0025476, 0.00435846, 0.006096
420 5.33333e-05, 0.00124956, 0.00209588, 0.00334809
450 5.33333e-05, 0.00162256, 0.00274941, 0.00439207
480 5.33333e-05, 0.000381519, 0.000575008, 0.000918553
510 6.66667e-05, 0.000666503, 0.00105096, 0.00167887
540 6e-05, 0.00215598, 0.00367232, 0.00518337
570 1.33333e-05, 2.29859e-05, 1.6912e-05, 2.70163e-05
600 0, 0, 0, 0
