30, 0.00181925
60, 0.00236406
90, 0.00207051
120, 0.00467013
150, 0.00238097
180, 0.00168878
210, 0.00282068
240, 0.000692184
270, 0.00138678
300, 0.00200528
330, 0.00243654
360, 0.00143631
390, 0.00256217
420, 0.00236768
450, 0.00219494
480, 0.00219735
510, 0.0016767
540, 0.000608832
570, 0.00071876
600, 0
