30 6e-05, 0.000755672, 0.00121887, 0.0019471
60 5.33333e-05, 0.00216724, 0.00370373, 0.00591656
90 6.66667e-05, 0.0019951, 0.00337878, 0.00539746
120 4.66667e-05, 0.000858858, 0.00142302, 0.00177648
150 7.33333e-05, 0.000913104, 0.00147134, 0.00235042
180 5.33333e-05, 0.00123508, 0.00207051, 0.00330756
210 6e-05, 0.00150995, 0.00254042, 0.00405823
240 5.33333e-05, 0.00199142, 0.00339569, 0.00540049
270 6.66667e-05, 0.000838869, 0.00135192, 0.00215744
300 5.33333e-05, 0.00126817, 0.0021285, 0.00340019
330 5.33333e-05, 0.00149225, 0.0025211, 0.00316088
360 5.33333e-05, 0.000771758, 0.00125874, 0.00201078
390 6e-05, 0.000839787, 0.00136625, 0.00218253
420 5.33333e-05, 0.00100135, 0.001661, 0.00265338
450 5.33333e-05, 0.00049735, 0.000777952, 0.00124275
480 5.33333e-05, 0.000888967, 0.0014641, 0.00233884
510 7.33333e-05, 0.00159292, 0.00266243, 0.00425313
540 5.33333e-05, 0.00224239, 0.0038354, 0.00439395
570 0, 0, 0, 0
600 0, 0, 0, 0
