30 7.33333e-05, 0.00175356, 0.0029439, 0.00470276
60 4.66667e-05, 0.000274191, 0.00039864, 0.000636812
90 6e-05, 0.00118728, 0.00197508, 0.00315511
120 6.66667e-05, 0.00130978, 0.00217802, 0.00347931
150 6e-05, 0.00135689, 0.00227225, 0.00294399
180 6e-05, 0.00137826, 0.0023097, 0.00368965
210 6e-05, 0.00105766, 0.00174798, 0.00279232
240 5.33333e-05, 0.0017377, 0.00295114, 0.00471434
270 6e-05, 0.00235661, 0.00402385, 0.00556146
300 5.33333e-05, 0.00195695, 0.00333529, 0.00532799
330 6.66667e-05, 0.000818185, 0.00131672, 0.00210341
360 5.33333e-05, 0.00152879, 0.00258512, 0.00412963
390 5.33333e-05, 0.000531823, 0.000838352, 0.00133923
420 5.33333e-05, 0.00168875, 0.00286538, 0.00371085
450 6.66667e-05, 0.000756823, 0.00120921, 0.00193166
480 5.33333e-05, 0.000764173, 0.00124545, 0.00198956
510 6e-05, 0.00222217, 0.00378829, 0.0053658
540 4e-05, 0.000586747, 0.000957944, 0.00153028
570 0, 0, 0, 0
600 0, 0, 0, 0
