30 6e-05, 0.0014086, 0.00236285, 0.00290808
60 5.33333e-05, 0.00200246, 0.00341502, 0.00545536
90 6.66667e-05, 0.000640303, 0.000998315, 0.000713975
120 5.33333e-05, 0.000575949, 0.000915664, 0.00146274
150 6e-05, 0.0023311, 0.00397915, 0.00635654
180 6e-05, 0.000302003, 0.000424008, 0.000677336
210 6e-05, 0.00204911, 0.00348508, 0.00556728
240 5.33333e-05, 0.000673853, 0.0010872, 0.00160411
270 6e-05, 0.000661904, 0.00105458, 0.00168466
300 6e-05, 0.000595026, 0.000937408, 0.00149747
330 5.33333e-05, 0.000815883, 0.00133605, 0.00213429
360 5.33333e-05, 0.00191007, 0.00325314, 0.00519677
390 5.33333e-05, 0.00126473, 0.00212246, 0.00270752
420 6e-05, 0.00169541, 0.00286538, 0.00457733
450 5.33333e-05, 0.00191489, 0.0032616, 0.0043438
480 5.33333e-05, 0.000411856, 0.00062816, 0.00100346
510 6.66667e-05, 0.0019172, 0.00324227, 0.0051794
540 6e-05, 0.000650873, 0.00103526, 0.00165378
570 0, 0, 0, 0
600 0, 0, 0, 0
