30, 0.00307074
60, 0.0031565
90, 0.0018869
120, 0.00227708
150, 0.00263948
180, 0.00169845
210, 0.00100626
240, 0.00446839
270, 0.00358655
300, 0.00170811
330, 0.00166221
360, 0.00222997
390, 0.00189777
420, 0.000157211
450, 0.00208742
480, 0.00222151
510, 0.00538406
540, 0.00249935
570, 0.000904792
600, 0
