30, 0.00020272
60, 0.000951019
90, 0.00152925
120, 0.000644206
150, 0.00111672
180, 0.000830824
210, 0.00145203
240, 0.00155154
270, 0.000868516
300, 0.0027526
330, 0.000610422
360, 0.000821399
390, 0.000636394
420, 0.00285946
450, 0.00208795
480, 0.00192386
510, 0.00172966
540, 0.00141549
570, 0
600, 0
