30, 0.00367836
60, 0.00231332
90, 0.00308282
120, 0.00160543
150, 0.00261653
180, 0.00302966
210, 0.00428478
240, 0.000520648
270, 0.000897544
300, 0.000231936
330, 0.00134088
360, 0.00151242
390, 0.00282551
420, 0.00318791
450, 0.00196662
480, 0.000817816
510, 0.00132276
540, 0.00102197
570, 0.000115968
600, 0
