30, 0.00240634
60, 0.00229641
90, 0.0023411
120, 0.00176972
150, 0.00246553
180, 0.00226621
210, 0.0032918
240, 0.000829896
270, 0.00227829
300, 0.0026878
330, 0.00252472
360, 0.00227829
390, 0.0012382
420, 0.000877179
450, 0.00186515
480, 0.00388855
510, 0.00450584
540, 0.00182529
570, 0.000497696
600, 0
