3 1.16923, 1.22643, 0.100211, 0.160063
6 1.09556, 1.14869, 0.0930975, 0.14872
9 1.76848, 1.8537, 0.149318, 0.238519
12 1.31306, 1.37678, 0.111655, 0.178358
15 1.38457, 1.45201, 0.11815, 0.188716
18 2.42791, 2.54411, 0.20359, 0.325213
21 1.62793, 1.70593, 0.136624, 0.218158
24 0.62021, 0.65164, 0.0550667, 0.0879634
27 2.54888, 2.67026, 0.212677, 0.334096
30 2.30028, 2.41042, 0.192981, 0.308266
33 0.412422, 0.433304, 0.0365873, 0.0584327
36 1.58175, 1.6593, 0.135872, 0.217047
39 0.78226, 0.820768, 0.0674698, 0.10778
42 0.891804, 0.936987, 0.0791633, 0.1264
45 1.55361, 1.62771, 0.129836, 0.207401
48 1.53811, 1.61145, 0.128489, 0.205253
51 1.54817, 1.62249, 0.130193, 0.207953
54 0.738762, 0.774995, 0.0634821, 0.101407
57 0, 0, 0, 0
60 0, 0, 0, 0
