3 1.33676, 1.40202, 0.114337, 0.182614
6 2.33117, 2.44317, 0.19624, 0.304538
9 1.55408, 1.6296, 0.132319, 0.211369
12 1.38174, 1.44845, 0.116891, 0.186715
15 1.28757, 1.35103, 0.1111, 0.177478
18 1.79119, 1.87869, 0.153389, 0.245004
21 0.803435, 0.843521, 0.0702318, 0.112179
24 2.12156, 2.22399, 0.179464, 0.286675
27 1.35, 1.41486, 0.113641, 0.181535
30 1.33637, 1.4038, 0.118125, 0.188637
33 1.34769, 1.41311, 0.114618, 0.183098
36 1.03937, 1.08978, 0.0883199, 0.141084
39 0.424609, 0.447194, 0.0395711, 0.0631921
42 1.66752, 1.74805, 0.141103, 0.225358
45 1.69619, 1.7773, 0.142115, 0.227023
48 0.404968, 0.426592, 0.0378859, 0.0604966
51 0.932411, 0.9766, 0.0774237, 0.123681
54 0, 0, 0, 0
57 0, 0, 0, 0
60 0, 0, 0, 0
