3 1.19827, 1.25856, 0.105629, 0.168725
6 1.31377, 1.37735, 0.111399, 0.177948
9 1.07928, 1.13285, 0.093853, 0.149907
12 1.50815, 1.58109, 0.127797, 0.204148
15 2.00795, 2.10567, 0.171212, 0.273488
18 0.34231, 0.360716, 0.0322476, 0.0514684
21 1.07355, 1.12588, 0.0916993, 0.146461
24 2.95904, 3.10027, 0.247447, 0.395276
27 1.30762, 1.37117, 0.111335, 0.177836
30 2.48065, 2.6001, 0.209286, 0.334302
33 1.11066, 1.16478, 0.094831, 0.151489
36 2.10304, 2.20506, 0.178742, 0.285533
39 1.62116, 1.69881, 0.136042, 0.217315
42 0.861911, 0.904823, 0.0751743, 0.120053
45 2.20725, 2.3134, 0.185984, 0.297102
48 2.582, 2.70643, 0.218017, 0.348269
51 1.8163, 1.90345, 0.152697, 0.243924
54 0, 0, 0, 0
57 0, 0, 0, 0
60 0, 0, 0, 0
