3 5.00172, 5.2384, 0.414682, 0.662439
6 4.16762, 4.36484, 0.345536, 0.551981
9 4.83849, 5.06744, 0.401153, 0.640826
12 6.05411, 6.34062, 0.501996, 0.80192
15 4.81662, 5.04453, 0.399316, 0.637893
18 4.97596, 5.21142, 0.412556, 0.659043
21 5.1599, 5.40408, 0.427825, 0.683434
24 5.26817, 5.51749, 0.436813, 0.697792
27 5.56998, 5.83358, 0.461843, 0.737776
30 3.7048, 3.88009, 0.307122, 0.490615
33 5.5756, 5.83948, 0.462326, 0.738548
36 2.80561, 2.93832, 0.232516, 0.371435
39 3.54849, 3.71639, 0.294172, 0.469929
42 3.84279, 4.02461, 0.318574, 0.508909
45 4.55279, 4.76824, 0.377476, 0.603003
48 7.53037, 7.88677, 0.624439, 0.997518
51 6.4451, 6.75012, 0.534419, 0.853714
54 0.277405, 0.290533, 0.0230003, 0.0367421
57 0, 0, 0, 0
60 0, 0, 0, 0
